"X","score","rate","rate_bin"
1,-2,0.617799484041542,0
2,-2,1.01287750040311,0
3,-2,2.27281628897287,0
4,-2,0.675407013991696,0
5,-2,1.80256461308744,0
6,-2,-0.083447672980804,0
7,-2,1.80034208435396,0
8,-2,2.16133908893254,0
9,-2,-0.981334114309453,0
10,-2,1.02091123299901,0
11,-2,1.26511421775231,0
12,-2,1.27054724726589,0
13,-2,1.32548135291757,0
14,-2,0.383767218077436,0
15,-2,1.06415932975978,0
16,-2,-0.530618642356122,0
17,-2,3.16410928299177,0
18,-2,0.690325398651661,0
19,-2,1.10042478701273,0
20,-2,-0.486378210168227,0
21,-2,0.885140206943287,0
22,-2,0.725598992097272,0
23,-2,1.33930515201226,0
24,-2,0.290726507235749,0
25,-2,0.853782173982214,0
26,-2,0.421757846861341,0
27,-2,3.51650119335793,0
28,-2,2.07806723060772,0
29,-2,1.92450817364537,0
30,-2,1.27678181164912,0
31,-2,0.316043552350237,0
32,-2,1.76493841530727,0
33,-2,0.759604441080393,0
34,-2,-0.982494076767929,0
35,-2,0.855129456982814,0
36,-2,3.60040004624225,0
37,-2,1.75490556326703,0
38,-2,2.61798689157725,0
39,-2,1.61427615862673,0
40,-2,3.38639459206026,0
41,-2,0.309338326884704,0
42,-1,-0.413642354304133,0
43,-1,2.52846914813369,0
44,-1,1.82108331575088,0
45,-1,1.94459546000131,0
46,-1,2.23008838919124,0
47,-1,2.03313156218241,0
48,-1,1.2088942813988,0
49,-1,2.22890971201189,0
50,0,5.22271897565814,0
51,0,6.15596815595848,0
52,0,4.03042048382629,0
53,0,6.94779142782494,0
54,0,3.33909868180042,0
55,0,3.43608343187687,0
56,0,3.51591035275792,0
57,0,2.47938268893455,0
58,0,5.7764389510505,0
59,0,4.06026428272992,0
60,0,4.71216913037088,0
61,0,2.26192344562328,0
62,0,1.71048877655656,0
63,0,1.00079765859875,0
64,0,2.05199313636454,0
65,0,7.5881445330605,0
66,0,4.12252269913435,0
67,0,6.09636528655676,0
68,0,0.488734658296692,0
69,0,5.44371783191754,0
70,0,3.88605161384373,0
71,0,0.165774376404934,0
72,0,4.2286590132978,0
73,0,1.42884915874872,0
74,0,3.60771590590656,0
75,0,5.7425603885689,0
76,0,0.922306457773307,0
77,0,2.82471680939553,0
78,0,5.63966940803467,0
79,0,-0.216149489360765,0
80,0,3.98190462758108,0
81,0,4.97559360016508,0
82,0,-0.860067640040561,0
83,0,0.5236366149376,0
84,0,3.05047861955666,0
85,0,5.55224686647028,0
86,0,2.43630661085896,0
87,0,1.46218847650638,0
88,0,2.48130942418291,0
89,0,2.87377225717741,0
90,0,3.66289162202917,0
91,0,2.50131526739441,0
92,0,2.38364192645553,0
93,0,1.91152265161661,0
94,0,0.324107800772066,0
95,0,6.29156668219721,0
96,0,7.66009660904045,0
97,0,4.45985719942779,0
98,0,1.4489382281448,0
99,0,1.70981831327264,0
100,0,0.170702567490537,0
101,0,2.58189826863646,0
102,0,2.97362307178724,0
103,0,2.26026050890995,0
104,0,4.2004247555282,0
105,0,2.65294170864228,0
106,0,9.17777310916203,0
107,0,7.30569190912087,0
108,0,2.38577776227745,0
109,0,4.21119527564606,0
110,0,3.73749701952321,0
111,0,3.87644157634674,0
112,0,3.06745237681896,0
113,0,1.31197461076652,0
114,0,4.14714246697783,0
115,0,4.42709330042974,0
116,0,2.72510134078432,0
117,0,2.0020921445746,0
118,0,1.72571544454327,0
119,0,6.21909915527755,0
120,0,2.05019264652146,0
121,0,3.72236803923949,0
122,0,3.70407068564717,0
123,0,5.83578857470348,0
124,0,4.6429924505336,0
125,0,4.17966336986581,0
126,0,3.25020684037234,0
127,0,5.50980757253996,0
128,0,2.06067375139287,0
129,0,5.35468544654356,0
130,0,-0.598222248031437,0
131,0,2.53393299164347,0
132,0,3.20655126897017,0
133,0,4.54121428288267,0
134,0,5.5370802443322,0
135,0,4.65339695674922,0
136,0,3.12020072892253,0
137,0,3.23578916424807,1
138,0,2.24478432895722,0
139,1,4.45550313717927,0
140,1,5.32287472335684,0
141,1,4.96602047420327,0
142,1,3.9673946930977,0
143,1,5.05290123203951,0
144,1,5.60594454703675,0
145,1,7.05843283483033,1
146,1,5.5311978795566,0
147,1,4.33968219238563,0
148,1,4.52175611919184,0
149,1,2.23805564980738,0
150,1,4.02981131857429,0
151,1,7.14888403001315,0
152,1,6.09117325556226,0
153,1,5.7555764985447,0
154,1,7.18387204064544,0
155,1,6.77819651296532,0
156,1,6.10817713625282,0
157,1,3.70837065368628,0
158,1,3.38008581789108,0
159,1,6.10007454661488,0
160,1,3.21543911081997,0
161,1,6.48261349044546,0
162,1,3.13716981944932,0
163,1,5.34513098221655,0
164,1,5.51985172803243,0
165,1,7.6088232533459,0
166,1,3.62478385493094,0
167,1,5.56585194697716,0
168,1,4.36402009346871,0
169,1,3.97197359420827,0
170,1,6.16144021644049,0
171,1,6.87203346717227,0
172,1,6.73638802925804,0
173,1,5.93117865752875,0
174,1,7.94075938097212,0
175,1,5.66651256774027,0
176,1,4.81223156518325,0
177,1,7.8645494810097,0
178,1,4.36240575704559,1
179,1,5.07216590041153,0
180,1,3.21955136361419,0
181,1,4.48411487748982,0
182,1,3.9745663666676,0
183,1,6.77990196522203,0
184,1,4.43353043856051,0
185,1,6.54480430188881,0
186,1,5.26463649269449,0
187,1,4.78142205801542,0
188,1,3.03794471733058,0
189,1,5.88171447533802,0
190,1,5.94945976852609,0
191,1,1.85121511770039,0
192,1,6.35344289722784,0
193,1,3.75447482957035,0
194,1,4.6021149921505,0
195,1,6.31520237948388,0
196,1,6.62071888069314,0
197,1,8.312431299716,0
198,1,6.65378092789039,0
199,1,9.35679588296294,0
200,1,6.28372432030183,0
201,1,6.76861251453872,0
202,1,4.75856566119658,0
203,1,6.01119741934315,0
204,1,4.72914726053217,0
205,1,7.91321212778945,0
206,1,7.97130610106521,0
207,1,7.70482524804706,0
208,1,7.07898202374681,0
209,1,8.22601629179628,0
210,1,5.73836275827539,0
211,1,8.04845535378701,0
212,1,4.63844679623937,0
213,1,5.58772390121049,0
214,1,8.0363711821356,0
215,1,7.94299171965065,0
216,1,7.0856768637007,0
217,1,2.50898774050788,0
218,1,4.90874681529778,0
219,1,2.65288270662208,0
220,1,6.76699934628525,0
221,1,8.35023403419335,1
222,1,9.57557862569827,0
223,1,4.25989443626167,0
224,1,7.91276604924139,0
225,1,3.52095105969154,0
226,1,7.51177032180447,0
227,1,3.43847723886807,0
228,2,4.66372318980203,0
229,2,8.71839220729164,0
230,2,11.2234568596437,0
231,2,9.73045781094672,0
232,2,4.71330704572708,0
233,2,5.51320345560792,0
234,2,11.374932949434,0
235,2,11.0023057633855,0
236,2,10.6879348275115,0
237,2,4.35051354535814,0
238,2,9.27131553201513,0
239,2,7.80317451833974,0
240,2,12.0428672931141,1
241,2,5.46417036334257,0
242,2,14.7671259933275,0
243,2,12.7626614244115,0
244,2,10.1695977543153,0
245,2,10.462769835286,0
246,2,13.8950618497674,0
247,2,8.30159143496321,1
248,2,9.8788693915328,0
249,2,8.66261833764331,0
250,2,8.15264037071654,0
251,2,3.50910358431983,0
252,2,9.07460874460543,0
253,2,9.03739712864311,0
254,2,5.65371931894752,0
255,2,8.58019066018758,0
256,2,9.39078764897199,0
257,2,14.8855379810343,0
258,2,10.3712839671881,1
259,2,11.5581968966159,0
260,2,1.14896644504052,0
261,2,10.9214674744235,0
262,2,11.5512153605089,0
263,2,7.62639001535861,0
264,2,5.83904267120203,0
265,2,10.0959320746229,0
266,2,7.25989410910415,0
267,2,12.887157395836,0
268,2,7.0703829225448,0
269,2,6.73521940755566,0
270,2,2.02625869509,0
271,2,5.06863084358242,0
272,2,6.14517169447386,0
273,2,6.42675093232151,0
274,2,10.0509530547786,0
275,2,12.3561260894982,0
276,2,7.52443884853061,0
277,2,9.27062861503265,0
278,2,0.881188597649256,0
279,2,11.5472547321711,0
280,2,12.0916525899819,0
281,2,13.4494095193369,0
282,2,12.0514135150781,0
283,2,7.82398846658706,0
284,2,14.269927346304,0
285,2,8.67786642290836,0
286,2,5.75777397272843,0
287,2,13.5535123059281,0
288,2,9.03780821960033,0
289,2,-0.39776219947732,0
290,2,3.64474937362711,0
291,2,5.54180850687374,0
292,2,13.968310657093,0
293,2,10.3043327629762,0
294,2,8.43709722816524,0
295,2,10.4098784970749,0
296,2,8.83359164021008,0
297,2,9.59955270140868,0
298,2,11.4928549953165,0
299,2,5.15551879638231,0
300,2,8.00549946783099,1
301,2,8.42076323206653,0
302,2,9.16646001800385,0
303,2,12.8502041068118,0
304,2,8.42966048749453,0
305,2,7.17495115096533,0
306,2,9.38555397512731,0
307,2,10.4696768099963,0
308,2,12.70339565293,0
309,2,10.0838132137208,0
310,2,11.4388805456038,0
311,2,14.0921471711987,0
312,2,6.13172070172566,0
313,2,10.0036763977498,0
314,2,10.0955181991247,0
315,2,9.34684096127478,0
316,2,7.63907319457153,0
317,2,8.03556295596077,1
318,2,7.48679390276448,0
319,2,12.226500716552,0
320,2,7.03061391321697,0
321,2,3.90406195276446,0
322,2,4.58571257941671,0
323,2,11.8273272449065,0
324,2,8.56809432574987,0
325,2,10.7467749908797,0
326,2,7.7668489912842,0
327,2,11.5588316119803,0
328,2,9.54496031847794,0
329,2,10.4728198104964,0
330,2,11.8619178848711,0
331,2,11.5302332010455,0
332,2,7.91059976939776,0
333,2,14.044329221253,0
334,2,9.03594438523177,0
335,2,6.06444747317301,0
336,2,13.4887063822135,0
337,2,8.12011942634653,0
338,2,10.4020399662118,0
339,2,12.7842016863905,0
340,2,8.52205343127795,0
341,2,9.079268531964,0
342,2,2.44620828522244,0
343,2,8.76742298301781,0
344,2,11.689119716457,0
345,2,10.5634813889817,0
346,2,4.9057120727606,0
347,2,8.47648772061345,1
348,2,7.88120749794675,0
349,2,9.59055702661092,0
350,2,12.2620242423844,0
351,2,2.30588455663068,1
352,2,9.76619681216586,0
353,3,9.59964751904452,0
354,3,9.80793488140048,1
355,3,15.0691940417527,0
356,3,6.89881321643331,0
357,3,17.9953098525315,0
358,3,13.0601403115262,1
359,3,16.4900217866839,0
360,3,15.6457734548452,0
361,3,13.3212820606921,0
362,3,14.9849543861355,1
363,3,10.675336631766,0
364,3,17.5712073061993,1
365,3,16.1545858338368,0
366,3,17.6905958600757,0
367,3,16.2369849529551,0
368,3,17.5584565572127,0
369,3,13.3762000003781,0
370,3,12.3580175325768,0
371,3,15.5182321980025,0
372,3,13.8963767564209,0
373,3,12.751680963491,0
374,3,11.4620031156917,0
375,3,16.07391399225,0
376,3,13.5036199302609,0
377,3,7.4135286490764,0
378,3,10.796190856366,0
379,3,12.2315597061919,1
380,3,15.6597980372715,0
381,3,11.4175842187718,0
382,3,14.1742878516398,0
383,3,14.6137474854474,0
384,3,8.29881202123909,1
385,3,20.1235114277211,0
386,3,18.6750170595316,0
387,3,12.3275966621878,0
388,3,18.8919917026808,0
389,3,17.4061330698203,0
390,3,14.5715012135506,0
391,3,17.4394444181403,0
392,3,15.444878940612,0
393,3,11.3045500259982,0
394,3,12.3826833772349,0
395,3,11.8223693903596,0
396,3,13.1429302805192,0
397,3,13.20169496146,0
398,3,13.7915130429163,0
399,3,10.8565949913646,0
400,3,16.0577406702843,0
401,3,11.129752782939,0
402,3,11.9294435888437,0
403,3,13.1845741418357,0
404,3,17.9916157489902,0
405,3,16.0899523910507,0
406,3,15.379620510682,0
407,3,10.1856865344081,0
408,3,14.5046611756341,0
409,3,13.5421357875323,0
410,3,11.7418422562224,1
411,3,7.9332726849405,1
412,3,15.2933712614458,0
413,3,13.3681912781838,0
414,3,12.5464530194454,0
415,3,14.3563048125979,0
416,3,14.3103249484424,0
417,3,13.504617416913,0
418,3,11.252127166541,0
419,3,8.48803197951382,0
420,3,13.206403112423,0
421,3,10.9172246395158,0
422,3,14.8770545511673,0
423,3,12.3156108351578,0
424,3,14.3940009396216,0
425,3,12.69603874836,0
426,3,13.6406800585275,1
427,3,14.5073268261154,0
428,3,10.8706328932219,0
429,3,9.7703008945732,0
430,3,14.8751942063166,0
431,4,17.683378239603,0
432,4,28.7444133648292,0
433,4,17.1738364391162,1
434,4,19.944288562382,0
435,4,22.0664685043197,1
436,4,15.0654949504509,1
437,4,16.8415227510545,0
438,4,23.2417435868253,0
439,4,19.5772880753992,0
440,4,25.6636806243171,0
441,4,25.1869822748967,0
442,4,22.5973555511858,0
443,4,26.3875527433569,0
444,4,18.7175875544473,0
445,4,19.5694793908528,0
446,4,16.4849495060836,0
447,4,22.8759685388512,1
448,4,24.477120966601,0
449,4,17.0997481069918,0
450,4,21.3143798140781,1
451,4,21.5220536417229,0
452,4,23.3193223194147,1
453,4,13.5447917708556,0
454,4,23.5634410051935,0
455,4,29.0924876182731,0
456,4,20.6957624901554,0
457,4,20.6407665957529,0
458,4,17.5285692465647,0
459,4,23.3311456592771,0
460,4,16.1764493531981,1
461,4,16.8919181589288,0
462,4,20.8776143042091,1
463,4,20.6286102087283,0
464,4,27.3889748199677,0
465,4,30.086767881812,0
466,4,17.3117133518674,1
467,4,26.5082542222511,0
468,4,22.89618413085,1
469,4,24.6529986790528,0
470,4,28.0768824505183,0
471,4,19.7137852907409,0
472,4,21.0549253083153,0
473,4,17.2147679883871,0
474,4,18.7002235439561,0
475,4,15.5531343240901,1
476,4,19.9943734928834,0
477,4,25.7424902165796,1
478,4,19.3252357235136,0
479,4,10.5810602863431,0
480,4,21.8186597180274,0
481,4,14.8654036081346,0
482,4,20.2804707356873,1
483,4,22.3202513537754,0
484,4,18.8857461823616,0
485,4,20.7607881334811,0
486,4,7.14751014914813,0
487,4,25.3665110630244,1
488,4,13.9658159977932,0
489,4,24.9735550470979,1
490,4,20.515692043041,0
491,4,25.1426147832662,0
492,4,30.1207714272057,0
493,4,24.5631359989948,0
494,4,21.2883484575039,0
495,4,22.1873121731411,0
496,4,22.8210718922899,0
497,4,16.2081675059007,0
498,4,20.318701169085,1
499,4,20.6743192853587,0
500,4,21.9136698678335,0
501,4,25.1639191488655,0
502,4,25.4241693579982,0
503,4,29.8608576340505,0
504,4,24.1006815095162,0
505,4,23.2424180817247,1
506,4,19.3542295773443,0
507,4,23.354730201738,0
508,4,16.4130554878268,0
509,4,20.9521973403937,0
510,4,21.5381952674294,0
511,4,26.0248461104374,1
512,4,31.5532208330083,0
513,4,23.986332848316,0
514,4,28.9185377502766,0
515,4,24.7499252876364,1
516,4,18.4478290220995,0
517,4,21.9779636300152,0
518,5,34.987548141572,0
519,5,26.9160972518266,0
520,5,35.5833751611908,0
521,5,31.1320127423886,0
522,5,25.2649113660421,0
523,5,16.4222756811827,0
524,5,39.8942683261381,1
525,5,32.1214706746775,0
526,5,32.6982088384012,0
527,5,29.9006757846238,1
528,5,29.3483305672893,0
529,5,29.2147668281009,0
530,5,31.2166528805708,1
531,5,24.4839947577823,1
532,5,30.8068139980255,0
533,5,30.276478690941,0
534,5,27.5407444316222,0
535,5,31.7837702906788,0
536,5,28.3989341001166,0
537,5,33.3826292667791,0
538,5,37.5954100251026,0
539,5,30.010490037536,0
540,5,33.2868211956403,0
541,5,31.7308298917279,0
542,5,32.7278553695505,0
543,5,29.4746373622513,0
544,5,21.9885907252194,0
545,5,33.0328937353719,0
546,5,33.4366924100783,1
547,5,35.848814352988,1
548,5,33.7909105838527,0
549,5,27.0944301347865,0
550,5,37.9379976683855,0
551,5,27.7368353901413,0
552,5,29.0136132141408,1
553,5,34.8181420570404,0
554,5,26.9627416919714,0
555,5,31.5900481508358,0
556,5,28.8614062696587,0
557,5,32.0622550232928,1
558,5,32.1037524260951,0
559,5,34.5562893859555,1
560,5,35.1216515503368,0
561,5,26.4773636585235,0
562,5,33.9842696653251,0
563,5,30.1665310916357,0
564,5,25.0637642913232,1
565,5,33.9755545226579,0
566,5,36.3710238572074,0
567,5,28.7742559352388,1
568,5,31.5762964868708,1
569,5,30.4328472739942,1
570,5,29.0744882934995,0
571,5,33.6065620850482,0
572,5,29.5639668402472,0
573,5,30.5015788633718,0
574,5,28.885067532589,1
575,5,29.3814743692156,1
576,5,26.4729755356099,1
577,5,30.1957372158083,1
578,5,31.9504542702372,0
579,5,27.6599532073263,1
580,5,28.3670083818084,0
581,5,37.9336543615654,1
582,5,25.8657737251978,0
583,5,29.9212603083471,0
584,5,25.2148379049629,1
585,5,26.9424641295916,1
586,5,32.4677971190644,0
587,5,25.3354879206736,0
588,5,29.0120011295119,1
589,5,26.7877385336084,0
590,5,29.4660873988434,1
591,5,26.3578922153163,0
592,5,32.7050609478877,0
593,5,30.9740222319137,1
594,6,43.8514660837383,1
595,6,36.7348895525746,0
596,6,48.2564740860185,1
597,6,40.0752967444049,0
598,6,41.8221400353028,1
599,6,34.789536786166,0
600,6,46.0741155829227,1
601,6,41.1359455777659,1
602,6,38.4915304936206,1
603,6,52.766858752976,0
604,6,39.673041938286,1
605,6,51.171779904465,1
606,6,46.7188069903287,1
607,6,50.549727444946,1
608,6,41.9897176860583,0
609,6,53.7618320000427,1
610,6,47.9874165688685,1
611,6,42.0625481419749,0
612,6,30.5790196724909,1
613,6,53.2046293323074,1
614,6,25.371071040586,1
615,6,33.1846317864884,0
616,6,57.5693288427628,0
617,6,37.5001776125172,0
618,6,52.8167824452563,1
619,6,41.0998704194871,0
620,6,41.3506809174715,0
621,6,33.0236904779453,0
622,6,44.5725434909054,1
623,6,41.0685437996313,1
624,6,34.7131092475982,1
625,6,35.164335184533,0
626,6,37.816352378397,1
627,6,52.3251779012776,0
628,6,46.5239413170329,1
629,6,18.5274940529145,0
630,6,37.3896889524908,1
631,6,39.4903717535889,0
632,6,40.8735324151839,1
633,6,32.1220459261377,0
634,6,40.0523564039206,0
635,6,41.2063562569795,1
636,6,34.0027747817488,1
637,6,46.4619566671102,1
638,6,37.2259341265655,0
639,6,40.4798314405087,0
640,6,34.4091783382921,0
641,6,44.1775873620147,1
642,6,29.675849270064,0
643,6,38.7861573000379,0
644,6,41.0973191582495,0
645,6,42.5353450375081,0
646,6,37.7984865864198,0
647,6,67.2635640718219,0
648,6,37.2516731795066,0
649,6,44.6076055068939,1
650,6,36.6917475475463,1
651,6,45.3343153142656,1
652,6,52.6132640717782,1
653,6,33.1043777657992,1
654,6,46.5995815155649,0
655,6,32.9571807430344,0
656,6,41.90760936703,0
657,6,52.267451941434,0
658,6,37.3743169526759,0
659,6,39.1160199705322,1
660,6,49.7534817097287,1
661,6,32.2625263246763,1
662,6,40.7770645110251,0
663,6,57.7764183513632,1
664,6,41.1669265727876,1
665,6,43.2435282414656,1
666,6,44.2431529376932,1
667,6,56.5702345607153,1
668,6,49.600595440123,1
669,7,55.1685738207414,0
670,7,49.3439027764745,1
671,7,57.3559891736678,0
672,7,55.1397397149518,0
673,7,49.682844938059,1
674,7,51.9206399359704,0
675,7,69.6053490591714,1
676,7,61.4661515438393,0
677,7,60.718714930536,1
678,7,56.191875428046,1
679,7,41.793045255792,0
680,7,67.5978797354769,1
681,7,46.9265726793449,0
682,7,65.7070121255648,1
683,7,58.3975141624417,1
684,7,47.8423283512609,1
685,7,42.4783448904288,0
686,7,50.8776096258182,1
687,7,38.1175929227515,1
688,7,56.2465358694671,1
689,7,54.1846201141462,0
690,7,60.4464593029636,0
691,7,63.1547967229172,1
692,7,52.5870826616234,1
693,7,44.9458910869223,1
694,7,61.313991613136,1
695,7,53.9664203415573,1
696,7,61.9680447904424,1
697,7,62.4950291050142,0
698,7,59.3444505943639,0
699,7,47.1901672675501,1
700,7,51.5610606340632,0
701,7,56.9303683445919,1
702,7,49.0504615786838,0
703,7,44.6564690499878,1
704,7,59.2078172808692,1
705,7,50.7163829656547,1
706,7,51.6831981514976,1
707,7,45.5450245858166,1
708,7,70.9684892362345,1
709,7,49.1787126761803,0
710,7,47.3154041629872,1
711,7,60.3342368425735,0
712,7,58.0201995475746,0
713,7,66.5980825520779,1
714,7,38.9628544849064,1
715,7,49.4736392038572,1
716,7,51.1557009214282,0
717,7,55.6366531741122,0
718,7,50.9160771808858,1
719,7,67.0605673883867,1
720,7,56.8496246288094,1
721,7,65.4166144671446,0
722,7,61.2460485310285,1
723,7,54.9483371487193,0
724,8,NA,NA
725,8,NA,NA
726,8,NA,NA
